ID1	ID2	TITLE1	TITLE2	UNCERTAINTY
853254183	896633212	Smartphone Motorola Moto C Plus 16gb Mem 4g Dual 2gb Ram	Celular Motorola Moto C Plus Xt1724 Dual Sim 16gb Tela 5	2
853254183	929531936	Smartphone Motorola Moto C Plus 16gb Mem 4g Dual 2gb Ram	Celular Motorola Moto C Plus Xt1724 Dual  16gb Tela 5 + Fone	2
853254183	1008654818	Smartphone Motorola Moto C Plus 16gb Mem 4g Dual 2gb Ram	Smartphone Motorola Moto C Plus Android 7.0 16gb Dual Chip	2
853254183	1051654890	Smartphone Motorola Moto C Plus 16gb Mem 4g Dual 2gb Ram	Smartphone Motorola Moto C Plus Xt1723 Dualchip16gb Original	2
853254183	1072478480	Smartphone Motorola Moto C Plus 16gb Mem 4g Dual 2gb Ram	Motorola Moto C Plus Xt1723 Dual Chip 16gb 2g De Ram C Nf	2
853254183	1097262306	Smartphone Motorola Moto C Plus 16gb Mem 4g Dual 2gb Ram	Motorola Moto C Plus Xt1723 Dual Sim 16gb 4g Vermelho Oferta	2
885751260	919481440	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	3
885751260	1018669203	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Motorola Moto G5s Plus Dual 32gb 5.5 13+13mp/8mp - Novo	3
885751260	1035030223	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Motorola Moto G5s Plus 32gb G 5s Xt1805 2chip 4k 13mp	3
885751260	1035034762	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Motorola Moto G5s Plus 32gb G 5s Xt1805 2chip 4k 13mp	3
885751260	1036990828	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Motorola Moto G5s Plus Dual Sim 32gb Special Edition Lacrado	3
885751260	1053036989	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Motorola Moto G5 Plus Xt1683 Promoção Vitrine Anatel 32gb	3
885751260	1062864884	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Celular Motorola Moto G5s Plus Xt1805 32gb Brinde Notafiscal	3
885751260	1073137174	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Celular Moto G5s Plus 32gb 3gb Ram Platin+brinde+nota Fiscal	3
885751260	1077518301	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	Smartphone Motorola Moto G5s Plus 32gb Mem 3gb Ram Dual	3
888708040	941980041	Smartphone Samsung Galaxy S6 Edge G925i 32gb Preto (vitrine)	* Mega Promoção * Samsung Galaxy S6 Edge G925 32gb -vitrine	2
895482381	941562066	Motorola Moto G5 Xt1671 | 32gb | Dual | Android 7.0 |	Celular Motorola Moto G5 Xt1671 32gb Dual Original	2
895482381	963575260	Motorola Moto G5 Xt1671 | 32gb | Dual | Android 7.0 |	Moto G5s Ouro Motorola Tela 5,2 4g 32gb 16mp - Xt1792	2
895482381	981152333	Motorola Moto G5 Xt1671 | 32gb | Dual | Android 7.0 |	Motorola Moto G5 Xt1671 32gb Dual Sim Android 7.0 13mpx/5mpx	2
895482381	1008316441	Motorola Moto G5 Xt1671 | 32gb | Dual | Android 7.0 |	Motorola Moto G5s Xt1792 Anatel 32gb Nf-e Dourado I Vitrine	2
895482381	1082222062	Motorola Moto G5 Xt1671 | 32gb | Dual | Android 7.0 |	Smartphone Motorola Moto G5s Xt1794 Dual Sim 32gb 5.2 16mp	2
896633212	929531936	Celular Motorola Moto C Plus Xt1724 Dual Sim 16gb Tela 5	Celular Motorola Moto C Plus Xt1724 Dual  16gb Tela 5 + Fone	2
896633212	1008654818	Celular Motorola Moto C Plus Xt1724 Dual Sim 16gb Tela 5	Smartphone Motorola Moto C Plus Android 7.0 16gb Dual Chip	2
896633212	1051654890	Celular Motorola Moto C Plus Xt1724 Dual Sim 16gb Tela 5	Smartphone Motorola Moto C Plus Xt1723 Dualchip16gb Original	2
896633212	1072478480	Celular Motorola Moto C Plus Xt1724 Dual Sim 16gb Tela 5	Motorola Moto C Plus Xt1723 Dual Chip 16gb 2g De Ram C Nf	2
896633212	1097262306	Celular Motorola Moto C Plus Xt1724 Dual Sim 16gb Tela 5	Motorola Moto C Plus Xt1723 Dual Sim 16gb 4g Vermelho Oferta	2
910763540	1047657004	Samsung Galaxy S8 5.8in 64gb Câmera 12mp+8mp Ametista	Smartphone Samsung Galaxy S8 + Plus Tela 6.2 Dual Sim 64gb	2
919481440	1018669203	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	Motorola Moto G5s Plus Dual 32gb 5.5 13+13mp/8mp - Novo	2
919481440	1035030223	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	Motorola Moto G5s Plus 32gb G 5s Xt1805 2chip 4k 13mp	2
919481440	1035034762	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	Motorola Moto G5s Plus 32gb G 5s Xt1805 2chip 4k 13mp	2
919481440	1036990828	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	Motorola Moto G5s Plus Dual Sim 32gb Special Edition Lacrado	2
919481440	1053036989	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	Motorola Moto G5 Plus Xt1683 Promoção Vitrine Anatel 32gb	2
919481440	1062864884	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	Celular Motorola Moto G5s Plus Xt1805 32gb Brinde Notafiscal	2
919481440	1073137174	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	Celular Moto G5s Plus 32gb 3gb Ram Platin+brinde+nota Fiscal	2
919481440	1077518301	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	Smartphone Motorola Moto G5s Plus 32gb Mem 3gb Ram Dual	2
925541875	925541897	Smartphone Samsung Galaxy J7 Pro 64gb 4g J730 12x Sem Juros	Smartphone Samsung Galaxy J7 Pro 64gb 4g J730 Desbloqueado	2
925541875	1007191413	Smartphone Samsung Galaxy J7 Pro 64gb 4g J730 12x Sem Juros	Smartphone Samsung Galaxy J7 Pro 2017 Sm-j730gm Dual Sim 32g	3
925541875	1081966213	Smartphone Samsung Galaxy J7 Pro 64gb 4g J730 12x Sem Juros	Celular Samsung Galaxy J7 Pro 64gb 5.5  64gb 4g 13mp	2
925541897	1007191413	Smartphone Samsung Galaxy J7 Pro 64gb 4g J730 Desbloqueado	Smartphone Samsung Galaxy J7 Pro 2017 Sm-j730gm Dual Sim 32g	3
925541897	1081966213	Smartphone Samsung Galaxy J7 Pro 64gb 4g J730 Desbloqueado	Celular Samsung Galaxy J7 Pro 64gb 5.5  64gb 4g 13mp	2
927874482	929583341	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	2
927874482	959701549	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	2
927874482	980833540	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	2
927874482	996979135	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	2
927874482	1023779967	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Plus 64gb 4g Com 1 Ano Garantia Apple Nota Fiscal	2
927874482	1025607795	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Apple Iphone 8 Plus 64gb Anatel	2
927874482	1044252530	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Plus Apple 64gb Retina Hd 5,5 Ios 11 4g Espacial	2
927874482	1044257698	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Apple Plus Com 64gb Dourado	2
927874482	1050170314	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Plus 64gb Garantia De 1 Ano  Apple Novo Lacrado!!!	2
927874482	1054878748	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Plus 64gb Dourado Nota Fiscal Lacrado	2
927874482	1054895118	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Plus 64gb + Nota Fiscal + Lacrado  (avista 3888,88)	2
927874482	1086980120	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Iphone 8 Plus 64gb + Nota Fiscal + Lacrado (avista 3888,88)	2
927874482	1097195571	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano Garantia Anatel	2
927874482	1105523048	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Apple Iphone 8 Plus 64gb Anatel 4g 1 Ano De Garantia + Nf	2
927874482	1110226459	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	Apple Iphone 8 Plus 64gb Gold Dourado - Novo Lacrado	2
929531936	1008654818	Celular Motorola Moto C Plus Xt1724 Dual  16gb Tela 5 + Fone	Smartphone Motorola Moto C Plus Android 7.0 16gb Dual Chip	2
929531936	1051654890	Celular Motorola Moto C Plus Xt1724 Dual  16gb Tela 5 + Fone	Smartphone Motorola Moto C Plus Xt1723 Dualchip16gb Original	2
929531936	1072478480	Celular Motorola Moto C Plus Xt1724 Dual  16gb Tela 5 + Fone	Motorola Moto C Plus Xt1723 Dual Chip 16gb 2g De Ram C Nf	2
929531936	1097262306	Celular Motorola Moto C Plus Xt1724 Dual  16gb Tela 5 + Fone	Motorola Moto C Plus Xt1723 Dual Sim 16gb 4g Vermelho Oferta	2
929580295	1022593405	Iphone 8 64gb Novo Lacrado Anatel Garantia Pela Apple 1 Ano	Apple Iphone 8 64gb (lacrado Original) - Red (vermelho)	2
929580295	1046781531	Iphone 8 64gb Novo Lacrado Anatel Garantia Pela Apple 1 Ano	Iphone 8 64gb Vermelho Lacrado Nf Anatel 3388,88 Avista	2
929580295	1060850452	Iphone 8 64gb Novo Lacrado Anatel Garantia Pela Apple 1 Ano	Iphone 8 64gb Lacrado Nf	2
929580295	1065114159	Iphone 8 64gb Novo Lacrado Anatel Garantia Pela Apple 1 Ano	Apple Iphone 8 64gb - Lacrado - Anatel	2
929580295	1068576850	Iphone 8 64gb Novo Lacrado Anatel Garantia Pela Apple 1 Ano	Apple Iphone 8 64gb - Vitrine Garantia 3 Meses Promoção.	2
929580295	1109397175	Iphone 8 64gb Novo Lacrado Anatel Garantia Pela Apple 1 Ano	Iphone 8 64 Gb Apple Desbloqueado Anatel Lacrado Novo	2
929583341	959701549	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	2
929583341	980833540	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	2
929583341	996979135	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	2
929583341	1023779967	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Iphone 8 Plus 64gb 4g Com 1 Ano Garantia Apple Nota Fiscal	2
929583341	1025607795	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Apple Iphone 8 Plus 64gb Anatel	2
929583341	1044252530	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Iphone 8 Plus Apple 64gb Retina Hd 5,5 Ios 11 4g Espacial	2
929583341	1044257698	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Iphone 8 Apple Plus Com 64gb Dourado	2
929583341	1050170314	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Iphone 8 Plus 64gb Garantia De 1 Ano  Apple Novo Lacrado!!!	2
929583341	1054878748	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Iphone 8 Plus 64gb Dourado Nota Fiscal Lacrado	2
929583341	1054895118	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Iphone 8 Plus 64gb + Nota Fiscal + Lacrado  (avista 3888,88)	2
929583341	1086980120	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Iphone 8 Plus 64gb + Nota Fiscal + Lacrado (avista 3888,88)	2
929583341	1097195571	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano Garantia Anatel	2
929583341	1105523048	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Apple Iphone 8 Plus 64gb Anatel 4g 1 Ano De Garantia + Nf	2
929583341	1110226459	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	Apple Iphone 8 Plus 64gb Gold Dourado - Novo Lacrado	2
930230864	961199439	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5,84' - Rom Global	Xiaomi Mi A2 64gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	2
930230864	976888913	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5,84' - Rom Global	Xiaomi Mi A2 32gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	2
930230864	995484943	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5,84' - Rom Global	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5.84 Rom Global	2
930230864	1083712089	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5,84' - Rom Global	Celular Xiaomi Mi A2 Lite 64gb/4gb Lacrado Global Octacore	2
930230864	1084340822	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5,84' - Rom Global	Smartphone Xiaomi Mi A2 Dual Sim 32g - 5.99   -  Ver Cores	3
930230864	1091120060	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5,84' - Rom Global	Smartphone Xiaomi Mi A2 64gb Dualsim 4gb 5.99' Versão Global	2
930230864	1095770972	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5,84' - Rom Global	Smartphone Xiaomi Mi A2 Dual Sim 32g - 5.99   -  Ver Cores	3
933654808	964921219	Celular Xiaomi Mi A1 Tela 5.5 4gb Ram 64gb 2 Chips Android	Xiaomi Mi A1 5x Dual Chip 64gb 4gb Ram 4g - Dourado Ou Preto	1
933654808	1069048303	Celular Xiaomi Mi A1 Tela 5.5 4gb Ram 64gb 2 Chips Android	Xiaomu Mi A1 Xiaomin Redimir A1 64g Celular Xiaomi A1 Brinde	3
933654808	1088837899	Celular Xiaomi Mi A1 Tela 5.5 4gb Ram 64gb 2 Chips Android	Celular Xiaomi Mi A1 4gb Ram 64gb 2 Chip Preto	1
937589848	992802586	Iphone 7 128gb 4g 4'7 12mp 4k Touchid Apple Rfb Desbloqueado	Apple Iphone 7 128gb Original 4g Nacional 12mpx Ios| Vitrine	2
938289971	1075913435	Iphone 8 Apple Plus 256gb 01 Ano De Garantia Envio Imediato	Apple Iphone 8 Plus 256gb Lacrado 1 Ano De Garantia	2
941562066	963575260	Celular Motorola Moto G5 Xt1671 32gb Dual Original	Moto G5s Ouro Motorola Tela 5,2 4g 32gb 16mp - Xt1792	2
941562066	981152333	Celular Motorola Moto G5 Xt1671 32gb Dual Original	Motorola Moto G5 Xt1671 32gb Dual Sim Android 7.0 13mpx/5mpx	2
941562066	1008316441	Celular Motorola Moto G5 Xt1671 32gb Dual Original	Motorola Moto G5s Xt1792 Anatel 32gb Nf-e Dourado I Vitrine	2
941562066	1082222062	Celular Motorola Moto G5 Xt1671 32gb Dual Original	Smartphone Motorola Moto G5s Xt1794 Dual Sim 32gb 5.2 16mp	2
949937239	1078653954	Smartphone Samsung Galaxy S9 128gb Preto - Lacrado C/nf	Samsung Galaxy S9 128gb Preto Sm-g9600/ds Anatel Lacrado	2
952975159	1084340822	Xiaomi Mi A2 Lite 32gb 3gb Dual Chip Tela 5,84' - Rom Global	Smartphone Xiaomi Mi A2 Dual Sim 32g - 5.99   -  Ver Cores	3
952975159	1095770972	Xiaomi Mi A2 Lite 32gb 3gb Dual Chip Tela 5,84' - Rom Global	Smartphone Xiaomi Mi A2 Dual Sim 32g - 5.99   -  Ver Cores	3
959701549	980833540	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	2
959701549	996979135	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	2
959701549	1023779967	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Iphone 8 Plus 64gb 4g Com 1 Ano Garantia Apple Nota Fiscal	2
959701549	1025607795	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Apple Iphone 8 Plus 64gb Anatel	2
959701549	1044252530	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Iphone 8 Plus Apple 64gb Retina Hd 5,5 Ios 11 4g Espacial	2
959701549	1044257698	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Iphone 8 Apple Plus Com 64gb Dourado	2
959701549	1050170314	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Iphone 8 Plus 64gb Garantia De 1 Ano  Apple Novo Lacrado!!!	2
959701549	1054878748	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Iphone 8 Plus 64gb Dourado Nota Fiscal Lacrado	2
959701549	1054895118	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Iphone 8 Plus 64gb + Nota Fiscal + Lacrado  (avista 3888,88)	2
959701549	1086980120	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Iphone 8 Plus 64gb + Nota Fiscal + Lacrado (avista 3888,88)	2
959701549	1097195571	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano Garantia Anatel	2
959701549	1105523048	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Apple Iphone 8 Plus 64gb Anatel 4g 1 Ano De Garantia + Nf	2
959701549	1110226459	Iphone 8 Plus 64gb Original Lacrado Homologado Atanel	Apple Iphone 8 Plus 64gb Gold Dourado - Novo Lacrado	2
961199439	976888913	Xiaomi Mi A2 64gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Xiaomi Mi A2 32gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	2
961199439	995484943	Xiaomi Mi A2 64gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5.84 Rom Global	2
961199439	1083712089	Xiaomi Mi A2 64gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Celular Xiaomi Mi A2 Lite 64gb/4gb Lacrado Global Octacore	2
961199439	1084340822	Xiaomi Mi A2 64gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Smartphone Xiaomi Mi A2 Dual Sim 32g - 5.99   -  Ver Cores	3
961199439	1091120060	Xiaomi Mi A2 64gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Smartphone Xiaomi Mi A2 64gb Dualsim 4gb 5.99' Versão Global	2
961199439	1095770972	Xiaomi Mi A2 64gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Smartphone Xiaomi Mi A2 Dual Sim 32g - 5.99   -  Ver Cores	3
963492882	1034138281	Iphone 6 64gb Apple Original 4g 4'7 Rfb Desb A Vista R$1.499	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	2
963492882	1043016246	Iphone 6 64gb Apple Original 4g 4'7 Rfb Desb A Vista R$1.499	Apple Iphone 6 64gb Novo Lacrado Com Nota Fiscal	2
963492882	1069862053	Iphone 6 64gb Apple Original 4g 4'7 Rfb Desb A Vista R$1.499	Iphone 6 64gb Novo! Lacrado! Garantia De 03 Meses Vendedor	2
963492882	1082828625	Iphone 6 64gb Apple Original 4g 4'7 Rfb Desb A Vista R$1.499	Iphone 6 64gb Novo! Lacrado! Garantia De 6 Meses Vendedor	2
963575260	981152333	Moto G5s Ouro Motorola Tela 5,2 4g 32gb 16mp - Xt1792	Motorola Moto G5 Xt1671 32gb Dual Sim Android 7.0 13mpx/5mpx	2
963575260	1008316441	Moto G5s Ouro Motorola Tela 5,2 4g 32gb 16mp - Xt1792	Motorola Moto G5s Xt1792 Anatel 32gb Nf-e Dourado I Vitrine	2
963575260	1082222062	Moto G5s Ouro Motorola Tela 5,2 4g 32gb 16mp - Xt1792	Smartphone Motorola Moto G5s Xt1794 Dual Sim 32gb 5.2 16mp	2
963749292	983449457	Iphone X 64gb Novo Lacrado Cpo Original Garantia 1 Ano Apple	Iphone X 64gb Apple Lacrado	2
963749292	1002289092	Iphone X 64gb Novo Lacrado Cpo Original Garantia 1 Ano Apple	Iphone X 64gb Prata Envio Imediato 1 Ano Garantia Brasil	2
963749292	1079575088	Iphone X 64gb Novo Lacrado Cpo Original Garantia 1 Ano Apple	Iphone X 64gb Novo Lacrado Anatel Nf Garantia Apple Prata	2
963749292	1092474394	Iphone X 64gb Novo Lacrado Cpo Original Garantia 1 Ano Apple	Apple Iphone X 64gb Preto Anatel Lacrado	2
963749292	1119300954	Iphone X 64gb Novo Lacrado Cpo Original Garantia 1 Ano Apple	Apple Iphone X 64gb Preto Anatel Lacrado	2
964921219	1069048303	Xiaomi Mi A1 5x Dual Chip 64gb 4gb Ram 4g - Dourado Ou Preto	Xiaomu Mi A1 Xiaomin Redimir A1 64g Celular Xiaomi A1 Brinde	3
964921219	1088837899	Xiaomi Mi A1 5x Dual Chip 64gb 4gb Ram 4g - Dourado Ou Preto	Celular Xiaomi Mi A1 4gb Ram 64gb 2 Chip Preto	1
969476546	978883952	Iphone X 256gb 1 Ano De Garantia Apple. Pronta Entrega	Iphone X 256gb  Novo! Lacrado!  Cpo! 1 Ano De Garantia Apple	2
969476546	999595044	Iphone X 256gb 1 Ano De Garantia Apple. Pronta Entrega	Iphone X 256gb Novo Lacrado Original Apple Garantia 1 Ano	2
969476546	999620409	Iphone X 256gb 1 Ano De Garantia Apple. Pronta Entrega	Apple Iphone X 256gb 1 Ano De Garantia Anatel Original !	2
969476546	1010668106	Iphone X 256gb 1 Ano De Garantia Apple. Pronta Entrega	Iphone X 256 Gb Novo Lacrado Anatel Cpo	2
969476546	1064164028	Iphone X 256gb 1 Ano De Garantia Apple. Pronta Entrega	Apple Iphone X 256gb Preto - Lacrado Garantia 1 Ano	2
969476546	1080552516	Iphone X 256gb 1 Ano De Garantia Apple. Pronta Entrega	Iphone X 256gb Lacrado Garantia 1 Ano Parcelamento Sem Juros	2
969476546	1113807094	Iphone X 256gb 1 Ano De Garantia Apple. Pronta Entrega	Iphone X 256gb Modelo 1901 Anatel/ Com Nota Fiscal	2
976888913	995484943	Xiaomi Mi A2 32gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Xiaomi Mi A2 Lite 64gb 4gb Dual Chip Tela 5.84 Rom Global	2
976888913	1083712089	Xiaomi Mi A2 32gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Celular Xiaomi Mi A2 Lite 64gb/4gb Lacrado Global Octacore	2
976888913	1084340822	Xiaomi Mi A2 32gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Smartphone Xiaomi Mi A2 Dual Sim 32g - 5.99   -  Ver Cores	3
976888913	1091120060	Xiaomi Mi A2 32gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Smartphone Xiaomi Mi A2 64gb Dualsim 4gb 5.99' Versão Global	2
976888913	1095770972	Xiaomi Mi A2 32gb 4gb 20mp Tela 5,99' Snapdragon 660 Android	Smartphone Xiaomi Mi A2 Dual Sim 32g - 5.99   -  Ver Cores	3
978883952	999595044	Iphone X 256gb  Novo! Lacrado!  Cpo! 1 Ano De Garantia Apple	Iphone X 256gb Novo Lacrado Original Apple Garantia 1 Ano	2
978883952	999620409	Iphone X 256gb  Novo! Lacrado!  Cpo! 1 Ano De Garantia Apple	Apple Iphone X 256gb 1 Ano De Garantia Anatel Original !	2
978883952	1010668106	Iphone X 256gb  Novo! Lacrado!  Cpo! 1 Ano De Garantia Apple	Iphone X 256 Gb Novo Lacrado Anatel Cpo	2
978883952	1064164028	Iphone X 256gb  Novo! Lacrado!  Cpo! 1 Ano De Garantia Apple	Apple Iphone X 256gb Preto - Lacrado Garantia 1 Ano	2
978883952	1080552516	Iphone X 256gb  Novo! Lacrado!  Cpo! 1 Ano De Garantia Apple	Iphone X 256gb Lacrado Garantia 1 Ano Parcelamento Sem Juros	2
978883952	1113807094	Iphone X 256gb  Novo! Lacrado!  Cpo! 1 Ano De Garantia Apple	Iphone X 256gb Modelo 1901 Anatel/ Com Nota Fiscal	2
979396465	1012568407	Celular Samsung Galaxy A8 2018 Sm-a530f 64gb Preto	Smartphone Samsung A530f Galaxy A8 Duos Dual Tela 5.6 64gb	2
979396465	1012572119	Celular Samsung Galaxy A8 2018 Sm-a530f 64gb Preto	Smartphone Samsung A530f Galaxy A8 Duos Dual Tela 5.6 64gb	2
979396465	1095907681	Celular Samsung Galaxy A8 2018 Sm-a530f 64gb Preto	Smartphone Samsung A530f Galaxy A8 Duos Dual Tela 5.6 64gb	2
980833540	996979135	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	2
980833540	1023779967	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Iphone 8 Plus 64gb 4g Com 1 Ano Garantia Apple Nota Fiscal	2
980833540	1025607795	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Apple Iphone 8 Plus 64gb Anatel	2
980833540	1044252530	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Iphone 8 Plus Apple 64gb Retina Hd 5,5 Ios 11 4g Espacial	2
980833540	1044257698	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Iphone 8 Apple Plus Com 64gb Dourado	2
980833540	1050170314	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Iphone 8 Plus 64gb Garantia De 1 Ano  Apple Novo Lacrado!!!	2
980833540	1054878748	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Iphone 8 Plus 64gb Dourado Nota Fiscal Lacrado	2
980833540	1054895118	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Iphone 8 Plus 64gb + Nota Fiscal + Lacrado  (avista 3888,88)	2
980833540	1086980120	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Iphone 8 Plus 64gb + Nota Fiscal + Lacrado (avista 3888,88)	2
980833540	1097195571	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano Garantia Anatel	2
980833540	1105523048	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Apple Iphone 8 Plus 64gb Anatel 4g 1 Ano De Garantia + Nf	2
980833540	1110226459	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	Apple Iphone 8 Plus 64gb Gold Dourado - Novo Lacrado	2
