ID	CATEGORY	SOURCE	TITLE
0	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=280136147&emp_id=1154910&pos=1&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Temático Cabine Telefônica Inglesa ¿ AR5066 MP11647609
1	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=280146586&emp_id=1154910&pos=2&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Digital Sem Fio Icon Ts5150 Preto 4125150 Intelbras MP04373571
2	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=280211175&emp_id=1154910&pos=3&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone com Fio Bright Preto e Prata Ibratele Capta Phone Top 0457 8819980
3	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=280237807&emp_id=1154910&pos=4&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Intelbras TC50 Premium Branco MP12275123
4	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=280286845&emp_id=1154910&pos=5&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone VTECH VT680 sem Fio +1 Ramal MRD2 ID Digital Preto MP06591834
5	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=280656926&emp_id=1154910&pos=6&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Intelbras Sem Fio Ts 3110 Branco / Vermelho MP09768000
6	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=283013313&emp_id=1154910&pos=7&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Premium Cinza Sem Identificador Tc50 Intelbras MP04373924
7	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=285181219&emp_id=1154910&pos=8&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone VOIP sem fio - DP720 Grandstream GRANDSTREAM MP11509865
8	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=286255966&emp_id=1154910&pos=9&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Com Fio Intelbras TC 500 4040095 Branco MP03209153
9	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=272111835&emp_id=1154910&pos=10&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Gôndola com Bloqueador Colorido KXT3026X Teleji Teleji MP03100413
